,Address,collateral,cumulative_deposits,total_fee_paid,realized_pnl,~roi
2104,BmDwvPUjxBakng8ARj7cfjgYJUYCJhLeVnRYXcLDMy4G,0.0,29.0,0.238,-29.0,-1.0
13628,84aXaR11JF7EYKkn4FwVnxHEfV6eP2ZjoJ7Nb3rp1o3T,0.004,5.83,0.238,-5.826,-0.999
12228,Ak1pBUck8VVykWaTXftwSzLY4eBYtXdv8XaN8X8wEDoL,0.002,-2.96,0.237,2.962,inf
11157,FRvMjD6zc3KXqdj5VhPBUaW7qHYktbc9WzPYPAiwtZrx,0.003,30.56,0.237,-30.557,-1.0
10838,6di5r81pQqHZAS7r2RBDMWhtD1ChFytqXQEKnopWtwXr,0.002,3.07,0.236,-3.068,-0.999
3605,8hqp6czWWvDmc8no24FTyz7JHYNUPrTVtfDa1x6f9vrM,0.002,2.85,0.236,-2.848,-0.999
8522,9Kmy166yoeTZNt9KDchxyj3PWNQ3tJZ5a24pMqx6DxrZ,0.423,1.02,0.236,-0.597,-0.585
12382,AEwusvQRzuczR2ZABzZSeoJQ3cKKN9m9FSkfJ9SMukF3,0.007,0.27,0.236,-0.263,-0.974
6676,7mpYZZ5PRCs8UHNC6HLS83P6MdSD7meBHGsjGTHX6kwk,0.006,0.7,0.236,-0.694,-0.991
12012,7kqgE6DZKXhFE3xGgF9TsUoAHqHwNfJis7QYn3sPKGSK,0.004,1.65,0.236,-1.646,-0.998
14110,3tqftBFfAFujBSZLMiZcm5Nd1Q4dxWda9TyXwVAUtSsB,0.005,1.68,0.235,-1.675,-0.997
1713,HJ9xavBvosqusXkhsuQNtaKZfWo7wsuNW4v61NmuTpup,3.944,7.53,0.235,-3.586,-0.476
11225,GFLjSUNRWpFyPUFstK165nWrX4aUeuB95KLuGBWY8vb3,0.007,6.94,0.235,-6.933,-0.999
14307,7jBbGhAzRQ8pQS4YTdEGQ1BArENY6Uv7hY81pMYTZ9U3,0.0,-6.39,0.233,6.39,inf
14456,vTdeApU3LprBpa9io8Tb3QNA1Hf48wE18fKJ9LAovnm,0.002,8.58,0.233,-8.578,-1.0
8376,8yrao96AgTfpEw4f5zbgifaUfcQ6RZkZpjqEucnBVr7S,118.923,115.0,0.233,3.923,0.034
10020,23ALpKvueQu9fgxGNRL5MQD1HsSYNhkK1oEZBoqwkcVt,0.007,2.86,0.233,-2.853,-0.998
2950,3C7KyDs8EPeTp2kMZY8y9ghLPppGR18GKsKdYpk4oeKB,0.002,0.1,0.233,-0.098,-0.98
9081,4dCoBiExc933rcUGUwsj4nKdePzA8ebreGocpbyszadM,0.004,0.94,0.233,-0.936,-0.996
13422,3wGWQm5bPRFaZ4Uhp3N2PYowdQx5FE8iHMXicCZFNTTD,30.143,30.0,0.232,0.143,0.005
3023,7PBf66p2wHxtaV5ct45UNgiUwyFan7a9w4Yo9JNtDZVW,0.009,0.44,0.232,-0.431,-0.98
9033,54uuuidJ7nax2FojKbuPJgYBgDp6VaTyXUoiwHyKLcQM,0.009,0.24,0.232,-0.231,-0.963
9682,FLh2waMtjyc86W3tthKzDedazuxpA7eERKtfabkfr9k8,0.005,0.28,0.232,-0.275,-0.982
4580,FpP8nF8P9tk3snkHcAdhLVJqBSMvvSzRjh6DA1L9HeLG,0.009,0.24,0.232,-0.231,-0.963
9558,8MGEQ1KEMv9WSgVifjN7CQ7tDbJBJbWgGYu71dTDKEPQ,0.0,93.0,0.232,-93.0,-1.0
12720,69MG5oJ1EhRXG1NqiNu3H8dUyAzbJQBmkCGbBnVF8CmQ,2.752,6.55,0.232,-3.798,-0.58
2574,GmXQgxa42eR9w2Z9UJ9peYLA733b2M73FukV38PqBrW6,0.008,0.24,0.232,-0.232,-0.967
13390,C2zy1BdmGLpzzLeJETqQFsgJ4QnuyagbftoPsug35eU9,0.003,0.35,0.232,-0.347,-0.991
2504,76AmoavbaZwKzJ64whxHouPiazV85nacyFwetYKm3igC,115.768,116.0,0.232,-0.232,-0.002
11714,9vDLBzqxcmkp4bmMbH4D6zK8BXFmMAmNoAnY33DUXvb6,90.167,90.0,0.231,0.167,0.002
13543,8op3NE6dUKQfqWPA6BL1iQXrrTD65b4py8w3A9rPckkg,22.419,25.0,0.231,-2.581,-0.103
11607,CcNSCQWGMf5weJ7m9dLtpxGS8N7BXNjsd671u4BgSowx,0.003,0.71,0.231,-0.707,-0.996
3767,3ur26pXBiJYpXqNajRyCKMiqVBqufroWywY1XKmUinUb,0.008,5.94,0.23,-5.932,-0.999
7847,7r3BJQzz4LHvuVj4BRvnf5HNV5cUFKQTn4sHnHPCd4ZM,51.77,52.0,0.23,-0.23,-0.004
13847,BJDWpYWvMJAfXwc6pdENgzdYA1vK34UPERLhNR1rG5if,0.004,0.16,0.23,-0.156,-0.975
13945,Dh8NQzrtTtSdXMnHDdZFTcND2KvsrsauvgWAes7a3bkq,0.0,0.23,0.23,-0.23,-1.0
2597,2kf8Y8NyrvHeHk6VTQXrhtrQEbdWZhv1Zkg181h6qaXm,0.001,0.2,0.23,-0.199,-0.995
14655,AzBK36Qny8VFVN6jFg8CBGsRU2FbdZYDMsgbJeRfZjRs,29.77,30.0,0.23,-0.23,-0.008
12007,5yLp8L5u5RBwpxwQ4G8fqzMgAZW97Uy3UE4jAFhnaLzz,0.007,0.28,0.23,-0.273,-0.975
11200,GZw9n61aHg338GF5nCYNvG7iaYR8ccrA78ACZ7Y4yVGA,0.009,0.08,0.23,-0.071,-0.888
10485,7ru95H1aWrJzjyMDHmxX6P2nKhyjmUEH2bthsVQr8Jxo,0.002,0.22,0.229,-0.218,-0.991
12402,3B1NqQafQ5AFnnnbMNv8Y6BR8UxiighWjE5R2ufBXZ8n,0.001,1.02,0.229,-1.019,-0.999
4402,4TnEB3hdCiM8ZzHLyY9uC84K7Ri7N6KMXEaZDiG44m8C,3.1,6.36,0.229,-3.26,-0.513
7757,5tUnRgYF5SXu1Q7ChJSRvc8XFEHpypyFH7Rh8MpoSfG3,0.007,0.46,0.229,-0.453,-0.985
12604,juDgjJzav3N5sugHbvHt9qUdL3ddfhAfgKhVQvepgE1,13.235,15.0,0.228,-1.765,-0.118
6645,AedmByqsKUTEfLai8XScUeietbjDAMkSeBbYv5oCkDhA,0.002,8.42,0.228,-8.418,-1.0
3142,7HhCpvQp7rTF73B6u1RDx2AvgeZb2QhJeQXZNqnvCxXj,0.009,8.55,0.228,-8.541,-0.999
5219,6tHYKaN7Lhsv9sf8nSXu1KQ1LgohN2CVyrozkbEnS5xe,0.008,1.49,0.228,-1.482,-0.995
2685,8pkZcfBLPtWi66TQ7ahiQvQPXJf9ChGNqA9kSXEwQmsd,0.009,1.42,0.227,-1.411,-0.994
703,3yVbpbyaubrNx7yrSc8S8erdBShQjKM18LjT3VjKPD8E,0.002,3.89,0.227,-3.888,-0.999
11160,piXNjmzHtRA8h7v4JC26oRYrmasQJ9T9nMibBbPdvBB,0.007,4.02,0.227,-4.013,-0.998
6382,H57SCyuKqCjnudnPqs5fRNvqUxJ2gXEQh7YyaYAvL1cw,0.009,7.29,0.227,-7.281,-0.999
14361,DXFvtpbq8ukDeQrwdqMiYmuMsiy6yWjiEeLsjbxagbob,0.004,3.19,0.227,-3.186,-0.999
11927,6ib1Zr1VA2QQAzTV1D8iQeJk923ciJwWhHnQc5RYZohU,0.006,0.15,0.226,-0.144,-0.96
1105,9t95rAp2tKz2dbFApR26jCQvbqDn7obvVzqk8Us1mAyp,1.393,1.0,0.226,0.393,0.393
2175,2NkrehNS9mKKF4vVoCRjGdjwX4dRj1VFzbKprtg3pPN1,0.0,0.42,0.226,-0.42,-1.0
5009,8TfwQPYrgYJHxF4mSokEminRbagdemnRGrz79pX3sJtm,0.01,-5.25,0.226,5.26,inf
1209,Hb4FKKfVaa2v2b2Ab4fzf2rcDJJbFzdadJByeB8U53HC,115.375,110.0,0.226,5.375,0.049
12933,8rhdpEwXXeuDS2qpGvC6REACBT4Yg4pfZfx9AAWCs5g7,0.01,0.77,0.226,-0.76,-0.987
6090,8wW5nPRa8Y1Z7cFLMZbDgTe6iXgxs3MJVag83cikmYyT,0.01,9.04,0.225,-9.03,-0.999
11803,8xMSWjiNaQKedREseKk5c6XWX8opFH3V2ga2BRZDCspC,113.499,110.0,0.225,3.499,0.032
12313,GWiYUDnmMBc2iBSsvHPzm1Sss2K4S2SVfLreTbsMyA1W,0.009,0.22,0.225,-0.211,-0.959
1821,FJ6ykvo9QhCqDo1zheRtH8NR2BAKDvGkykgjLHXMgju1,0.004,0.13,0.225,-0.126,-0.969
7805,Fk4eVR6GXekHirrefoo5dHRzpogcjXa95hgmLrRWRqz1,0.007,1.32,0.225,-1.313,-0.995
8191,AgNE94UuHzyEA6RS4LW6AH9D8A8fLLRB6vrQmx1MZPiP,0.001,-2.52,0.225,2.521,inf
14169,9EYnC73jd2mbuGezntY6gyn1SzNHEYzwmsntipmSEsjN,0.001,1.46,0.225,-1.459,-0.999
14151,3F6GVZ1zT9g6a7F2QyhUvr1Sh4hSneyGJsAQYqiPyAYC,0.008,3.36,0.225,-3.352,-0.998
971,5mGh8mZ3mBE8se7dPy5a61P4E5TwVPCpG2iJ216BPgEP,449.775,450.0,0.225,-0.225,-0.0
11154,GxyjmonV2RHiaaLpNYEkyaLfpJxjrj3gVJJxY8dSRk2A,0.008,3.8,0.225,-3.792,-0.998
7031,8G2hAWXgJZRNMv32dcGkCrsMpqs1aTmGo2rsDm2VZ5Fn,0.009,19.79,0.225,-19.781,-1.0
3549,HvmkvqikAjAuXJXoKMXipoW1uiBvqccCTrhMAsTrns66,0.005,0.0,0.225,0.005,inf
9517,EQjoqsM7yqPmsks714w6TKHPr2bEk7Swzgo9Sk37pjMB,0.01,0.04,0.225,-0.03,-0.75
14641,5SCsAEFKANSjb27NRhYUjLN2x3GjBmzbmniq3Df2HUEs,0.004,2.31,0.224,-2.306,-0.998
3493,F66WiL1eK8kx5LqDydPe2SnfGj4PtyaU4kCCExTsCb2K,0.002,8.65,0.224,-8.648,-1.0
12572,9ZEU2tbZhFSjrcRFGLMmTrj3fejcWiNoX9mEvY7AMmzb,0.004,2.36,0.224,-2.356,-0.998
4078,CYp1MVFeQrHmbBMdHAcbFQMK2FNh2NAbMNaKhWsTL23A,0.001,2.75,0.224,-2.749,-1.0
5114,1nuq7iCicHc1DSfExtzhkmzvcV4KRddh6YPCi7RbBrr,0.005,2.76,0.224,-2.755,-0.998
2017,6ayDqQ7xNXkKKsc79TM1Sm9yDd8Sw4ksqee6d9kVTrpY,0.003,2.7,0.224,-2.697,-0.999
14339,CBppnNskcowKAUAU5DUYYf2Mj5hA21xFZozRJFc12nSP,0.006,2.48,0.224,-2.474,-0.998
11469,9yazkCidFf35d8hAehjBtJ8SWim7Tc2ahazZYgZKroJK,0.01,4.07,0.224,-4.06,-0.998
8169,HBYoCwAU3bgnxsrUpBcgEs1ppJxn7Firm8sgpQYCYnsM,0.003,5.24,0.224,-5.237,-0.999
5932,9uwYbyCKEcUhm9RPJp745N417HVtHPAiCTptU7PdssEH,0.005,1.35,0.224,-1.345,-0.996
6909,4tt44xGLmBneqzuRUmKzEcHJ9SEu6BKzj31HuMsVqfU4,0.003,0.12,0.224,-0.117,-0.975
8136,3sGCWcgPY7TzRCkFR1uuY8KcUzVRbdTyFYxh7V1csNMX,0.571,112.0,0.224,-111.429,-0.995
2905,Ba44bgdsgP7Z86s8Wo9Wdt3AB43VMfLi2jxMoaVQS9t5,0.009,3.37,0.223,-3.361,-0.997
7340,FGx2uVHq4s3763Cva7WAydj9thW1nGzAwQnVbnG65rCR,0.001,2.85,0.223,-2.849,-1.0
3413,4vRcXJsazhFaBq77RTWMqfknV4c6kgoMfbpoWLvuCd6K,0.004,-3.12,0.223,3.124,inf
320,FmFDxbc7HpFwnYzrFUTapmupSQPtnEiM2bUeYnEbmYMP,0.0,7.09,0.223,-7.09,-1.0
2315,2VTYgeeefRGR3R14ywsrn7h3Q9NcCVesVrbK11QKEzSu,9.87,9.62,0.223,0.25,0.026
6942,9gPrKNWv1QtsESCPUw943xgbjkekLYzfQnByM3hDRw8v,0.0,15.0,0.223,-15.0,-1.0
3718,AesBjn477pGAHDWvrqc84sK5qNQoMYC5MZrkNvYZFGW3,0.038,0.26,0.222,-0.222,-0.854
9648,GJ283Dnef9FG5CbAxjNHzsbarJyDiuAp5Rs1zHzLAhHC,0.008,0.23,0.222,-0.222,-0.965
3134,7Zib2ZfUnrBSfYBYbRErc3h8iTq7m5sBAtsbUtmNwv3C,0.037,0.26,0.222,-0.223,-0.858
9545,9CPdihNEnbQXUdvVx21jZJoy8YJpobbXXecQsXQ7vaz8,0.036,0.26,0.222,-0.224,-0.862
4365,oErkS11H3oydFaeDNzM3g5Kdk9bVCmWot3eqavsCxPr,0.0,0.24,0.222,-0.24,-1.0
915,5CcjCwHA8h3GtS596AzetErkuGdyvfVLJ2x6LzcwPEDg,0.001,0.24,0.222,-0.239,-0.996
8969,D8FAC4KB4tpPkPXb9dgqmADMRzwtryF4x4JZGtsrw5op,0.038,0.26,0.222,-0.222,-0.854
14604,w1dm4nSziDG6yEBy4PAtoTZQhpTQdo3HxSFK1NUQ3YW,0.009,10.54,0.222,-10.531,-0.999
11328,5AAqKzubqTGLChtFJuCk2CGc5hjYDXwCStL4D5Cc5yYK,49.393,50.0,0.222,-0.607,-0.012
13105,GJJmRGQoctCco5ZQrkDtL74UsTxJGDFecyNKCuPzMmdQ,0.002,0.23,0.222,-0.228,-0.991
1714,5dfPc8Y1yYEp4imgf1eUvUrS6hiwmtG3cg53jEMwdaUb,0.004,10.7,0.222,-10.696,-1.0
5088,52WC4iBFmUomaPD9W43aR73uR896HSrP6E4Brsd9j5fV,0.005,0.27,0.222,-0.265,-0.981
4549,59krt7yacxAPPDJyixrt9F8WtwQFYqhpBkBymHanjnci,0.001,0.15,0.222,-0.149,-0.993
7558,EahfXK27VcsfynP3DtAYDwRn4Xc5rbJVRqt5iTjPTpP2,0.027,0.24,0.222,-0.213,-0.888
4320,BdT4uGiqiKnWRumvsGn329vVgTQyBFHe9Ew5oFNtt1Be,0.034,0.21,0.222,-0.176,-0.838
8043,9aPKPi6xULmDzbvF6GjPcr7vv85VexcfhfZeHwNkGUqE,0.004,-0.2,0.221,0.204,inf
7533,Du2Rt2Go4W8yd6XUyHBVyPBFixkoaJieUWXYUAv5CVii,0.009,3.48,0.221,-3.471,-0.997
10829,Ayx8dFsVzUBb9b7QKxw7YHJuhptdSitBXFEczXTaxe85,0.0,1.68,0.221,-1.68,-1.0
14101,Br4RGtKkdusPtf4DpxW4AuT7WkrqzKxzhmWWUaTgqtUo,0.008,3.64,0.221,-3.632,-0.998
1865,FncKS6HpWLDQrGnG8KR11oUEanpyK8huLw7cxWcZf27f,0.032,0.3,0.22,-0.268,-0.893
14626,45FW23Tco15p38yGNH4wL4w6yyUaEVXEj1QqAuZ7LrkN,0.01,0.23,0.22,-0.22,-0.957
10752,6vcjCFL2cE7vEaCyZEvhEzJqN8dguErKbLDGACHo1whq,0.004,0.18,0.22,-0.176,-0.978
9329,5y8ZSWUnrm4B3emh7vLQKTh89vHtCvXqUhk7fJBA52is,0.56,110.0,0.22,-109.44,-0.995
14385,C9jh4GtCLqy6b8VW4XtFS8tooxh5pD5y9y86vrZdusD6,0.01,0.23,0.22,-0.22,-0.957
9589,6kscNwPWgKoW7MHRkB4ajxWF3DXLmXjmx9KjDnzikhfs,0.727,110.0,0.22,-109.273,-0.993
13155,CHyk7YWdo9hpnLKKPkt27vktD6hej9kUnHoYFEFCaZbk,0.005,0.22,0.22,-0.215,-0.977
1150,AwBKmn7JJYH4xshHZ138hdaGmQwNZotcHiTen6YrfWUh,0.008,6.71,0.22,-6.702,-0.999
8626,58TTzzcwwjkqcjB39oKj7DKzA98CrGQkQpVDoZu1KjqR,0.002,0.19,0.22,-0.188,-0.989
14474,226FKMFpxiT9c8ySKtPsHtadvr42LmpS8aoPz89FKsat,0.009,0.05,0.22,-0.041,-0.82
3985,9Ff3BbTKgcWsBBT2z5V1prHhDBx2k8qmYEsRDyYa3Y26,0.01,0.23,0.22,-0.22,-0.957
9664,Fq8eWW74SpVxNZwb3QgdAAcK3yEvbR323QVgme92ZuLB,0.008,0.63,0.22,-0.622,-0.987
7083,As81koHnSP9quoXuUVNHp3VR3Qaks8HLa4sFgJDocYiF,0.56,110.0,0.22,-109.44,-0.995
14317,6QJFZMNPmC1dgemhDP3tyoeff5Lo21WU5bFFZttxnuUD,0.001,0.18,0.22,-0.179,-0.994
5110,4vkhov2mTSyWJ2Bwt86pTsqS9WkZt7Es2aHWerfzitP,0.007,6.63,0.22,-6.623,-0.999
3594,7LyDjs6p7sB5BS8RP9nMzTAU9DKt81esPYnFdDSJBM6P,0.008,2.79,0.22,-2.782,-0.997
1947,ELCUGbGnidWR7kJWY86XfoESV8PE7JCTU2KfhHKBKFyG,0.008,6.79,0.22,-6.782,-0.999
8646,6wu2uKenjgHZQMEERvupzjqtEZ8bXrbat2h1kkbvbWrT,0.009,0.25,0.22,-0.241,-0.964
392,4U5pUaMfeesvncA9JNmMhs7gSV1B8cmPnXJXSRBVS3So,16.648,22.0,0.22,-5.352,-0.243
1765,J3YPoA2KrDeHbmbhUzYhUZCHFaCJnFCBHDfPaX6FY5xC,0.009,6.6,0.22,-6.591,-0.999
6075,Gs8mRT86nLEPVDqGqLTxt2GQ2fUczbhHBgq1F3vpA4SB,0.001,6.76,0.22,-6.759,-1.0
5091,9VYMB1gr22Ji3TCsKn2s6eB8715guHpanZtU2uFFPLNY,0.01,0.25,0.22,-0.24,-0.96
3250,3LgCFB1a7LoJT38b3YNaXj5QgKe3euNjve3bCbbwTUrk,21.78,22.0,0.22,-0.22,-0.01
1256,8uoS53t92hUWWx6mZHGhpKs3dkYJYyiRufnp4H1anBJH,109.78,110.0,0.22,-0.22,-0.002
2260,7akfFDy5CWVFp9oTfiG7a1zEfQAKFuB7xYAEDrv3McVd,0.005,6.66,0.22,-6.655,-0.999
1232,39S8277wrA1WkgT83kePKuabAjzRSwzPAj3KiWvsHv3D,0.001,4.63,0.22,-4.629,-1.0
5174,HpDwBPWZHfLzJUvTTABTA6qddyLLJiVTfqBx5gUktSUb,3.733,110.0,0.22,-106.267,-0.966
13617,CvbHijeDLKt26prhRJkaPsRcYrmwFSb7UvyrMt3ekTWX,0.008,-0.45,0.219,0.458,inf
6369,6Prs6hxbEFJN2LSP7yexhhW3pfipPyt2ajQ1FiRf6BBN,0.009,0.37,0.219,-0.361,-0.976
7230,GXXBA1yEqd9yFnRvkPhitC859veQFwwFmSru5ZnAu3uq,0.006,7.17,0.219,-7.164,-0.999
4416,82vRRhMzBJ3Q6pYwFk4gGyo6Ue6puvQNZVnfQdDe1bv8,190.095,200.0,0.219,-9.905,-0.05
6970,65UrfhVNiAuvaBSNNh95X4CaumncbCypMrLe9s4ySKfc,0.004,7.93,0.219,-7.926,-0.999
10634,5QCEYjj6ieLyPMJeH5tCc9hJkkXc6Yq5oixLM6LxhWPE,11.788,12.0,0.219,-0.212,-0.018
10620,4BHydPKft6s7nYozhJ63rVrkQ22QywsrBQf2BAuW6mDS,0.0,15.0,0.219,-15.0,-1.0
1346,5CvKdQkRctaEjvq5rgudtLjW9vjLzm1WUtd66TQBqcqU,0.001,0.22,0.219,-0.219,-0.995
3293,59fFzeaDHGCJKEkHdfUrQXjypKAPV1JvjwvGxC17b1Uw,0.008,8.19,0.218,-8.182,-0.999
8716,AvtLXPWpqf6dBfawk4PxfiCC6PCTSUb1h7uaNBcQgSwv,0.01,8.32,0.218,-8.31,-0.999
4699,J7TAqNuUjxYxQS3nxMG9MgMy7MYGKpR782aLpij8qEpH,0.002,0.38,0.218,-0.378,-0.995
4985,6oiqMs6ouxZKVYiTfV997PGeKHvdekqVoWcA3fQWERhL,0.008,8.61,0.218,-8.602,-0.999
4056,B6bJAEGhDEkhasD6oWnJtFs9VpxJ3h6iiEa47qBjfhdT,0.005,8.78,0.218,-8.775,-0.999
11567,6sQFUVhyp26XTixhJQhmH5194CDf9HZygZuARa1J8mEj,0.007,0.32,0.218,-0.313,-0.978
11327,549tgxKoVqCvYLWajo4tGfXGdk9CKLE7uPvLU2B1SxeK,0.009,7.79,0.218,-7.781,-0.999
9569,Hovte1eFC7TsZ8St1G6UujuVJvsEUB35SUJuYT6pWdw9,0.0,8.76,0.218,-8.76,-1.0
10400,2r2LgKoq3tHdr4RwKdLbqBu2XpuQwoPoP2TJuGyQb4Z4,0.002,0.22,0.218,-0.218,-0.991
4251,AU9vtUZ67mcXMyPDf32gEg9RCDwMu1Emk2LiuYfrvdQT,0.032,0.25,0.218,-0.218,-0.872
5922,APG38rWoHYu9zJv7TQMMjZYuM1ei23wS7tMzjsD4gW16,0.006,8.79,0.218,-8.784,-0.999
1488,A9Gp4zz8pgeTk3v3NDMwfJhNDoHmpq16aa5H4TAyqEEz,0.007,8.78,0.218,-8.773,-0.999
4087,B9f2yCUiYPxsjpSoKCze1P2HsUDRR4mzgasJCMpFZGk,0.007,8.69,0.218,-8.683,-0.999
1357,Ep12yBTvE3UzgqozGGha73XxxFZUDccZ4KE8EvoTP5si,0.004,8.74,0.218,-8.736,-1.0
6323,7iUyg5YFK73bAgKFNjb7hJA4zLNUcb9QxrvhVv8vocDU,0.008,0.54,0.218,-0.532,-0.985
11586,GohuAChjZeRf7zGN5KCvHYHXFLNuBfrBr8Cyws7ZmUcg,0.002,0.22,0.218,-0.218,-0.991
4937,DDLn3jftg4usa8dWVwbboDNmVk8QZT6nCZ1cguaBTrXa,0.009,9.87,0.218,-9.861,-0.999
6282,9Yw9W5rqkuKjPPEAKV54CYwgVsrwMtBGSRmC7kD6YjbS,0.008,8.78,0.218,-8.772,-0.999
3343,FPpjaoGPyrDjE87ZParbLnpo22wcfUzFnCxKxZbpGGvu,0.006,8.76,0.218,-8.754,-0.999
3908,CFg2Etv12DEcN4Y4ZsjaAC5dYoPXgmqWeEDKZsDHhB6o,0.001,8.75,0.218,-8.749,-1.0
10134,2Zyk9xS1iKcVN8FMUCCxeaqSxVtjod2pB5uMC7EV5biv,0.007,8.24,0.218,-8.233,-0.999
10985,vMK9babdFMucw6H1fL8FqfF1qyBq2DT9MA4RFsbrTQd,0.003,8.84,0.217,-8.837,-1.0
13805,9ySbhxCA7u5cU29h4NUMEPQhekpP86cun1cgF2dkTrwX,0.006,8.8,0.217,-8.794,-0.999
12238,CcpQMzjGaAyouFS8oUsMePnZHr1x6KkxhKs8U7xJHCWj,0.003,8.83,0.217,-8.827,-1.0
13619,55qcsUfmBKHVMK2cYpv6eQuK1tY4deNMbcMvRZPKw5Wf,0.008,7.03,0.216,-7.022,-0.999
7188,CK1P21Nj3TaZhY9ZZxvbppfuPPJR7LXPAd11px6dM65e,0.005,1.91,0.216,-1.905,-0.997
6571,B6LEtFV9JJUU4iM21kNuHqPxFqw6vboxJEE3sDVRanDb,0.008,17.33,0.215,-17.322,-1.0
11441,8UyCw2iv8U7zqRKczdLBxCAmHgYMi7paKYZGYxR7sFes,0.005,10.96,0.215,-10.955,-1.0
6030,D57zEyDv3BBeBWMJTgv39RHVKMc8vmPUq4RSDGVcyGCx,0.013,0.25,0.215,-0.237,-0.948
11295,BZcJCztBfKjYdokfXFrXN4vNnmT2LqQp7HTHcYyukRXK,0.006,11.17,0.215,-11.164,-0.999
7488,4ZFbEX2i1QFewzf9m2gQbmBBLScNGkGmqzj5tomHQXmM,0.006,0.16,0.215,-0.154,-0.962
6689,GroRM1zNhv85DMhv8ky7gHZmteU38ymBFRnpvzz6g5XC,0.001,5.42,0.215,-5.419,-1.0
54,GVz5ymPDxP8Vkz3afmqaYh7JNQv97nZkMDWkCpvgRTHs,0.004,11.42,0.215,-11.416,-1.0
14720,BN1JpLpCB9kYamPoc2NuUTJ25361EhJMmxMk8LnutZBZ,0.004,2.08,0.215,-2.076,-0.998
3408,2J7BtE7Kzwt8sghr2M46APXqpBrJvhXRN6RzsCiFAbP8,11.602,10.0,0.215,1.602,0.16
8915,AiLCB8xw3k5FXdJE1T42PLFhHrz1bLTKpNekR61a915N,0.414,107.0,0.214,-106.586,-0.996
2368,5tVEEnBonyuW6yGsA5Zb9rwDaLyC4Q6kELzJQmpwCsAW,0.002,-3.88,0.214,3.882,inf
9131,EkC4z5hqnSc92gLPjxW3jc6LkgiYWgUMFwhhuMa47HRj,0.009,1.18,0.213,-1.171,-0.992
3900,Gmu4JN3nGh52vhj9xJdvT481ATcvsDNQV6DNGpZLCsq8,0.001,0.24,0.213,-0.239,-0.996
3703,4hyYkR4vX3HuybAHHKyLgfseU7qBB5r5xYZ3Ye4ssNaM,5.347,15.0,0.212,-9.653,-0.644
5097,BqrYqHnKZJo97efjA6JvPX8VnWZ3ZrLndLinfaMXdpfz,106.271,105.0,0.212,1.271,0.012
5497,36ByQojnxEckWdQTjqHfxKqCx9yjqWQsPsZyqaN72UWR,0.0,35.0,0.212,-35.0,-1.0
2594,H8P77smmiLj1vtt7hoSjf2vmcnBdW4rsgCtagtXZg6yy,20.812,21.0,0.212,-0.188,-0.009
11789,5Dq98uLWt6Ff5YK5A7mdBUk1yXVnNbQ5sn4doiMxkNiv,0.01,11.22,0.212,-11.21,-0.999
8353,GuraCAhm5PUZAXuo3ijvs58TTK87f9iNGfCWEtYoBCwu,0.006,0.33,0.212,-0.324,-0.982
2832,HzdZXWW8tniNq1NM1cWBbAP9cvVRivMggz36P56TVYap,0.001,0.2,0.212,-0.199,-0.995
11969,B8kSMCHEX64joQD9EWuQFN15QunybWnKiiE8DuGZyMLk,0.0,70.0,0.212,-70.0,-1.0
12057,APLpSf32Rm2kLgvzKDeMjtBhxYw1fmZPsqPeQT6hBnoA,50.931,53.0,0.211,-2.069,-0.039
3665,6nRXqW5fZnUADoEhWSMe5ZRdbzbDwPorgDXpL3FqL8ky,0.0,0.21,0.21,-0.21,-1.0
3,5FkwgrzVQXbvu944m8eyqkGQjMf6mwuppwpMyKpVqSmM,0.0,0.21,0.21,-0.21,-1.0
11661,3AaMzK9WAbD9m27szcJYnucnSPQ4W7tk8EztgWv4vqUo,20.79,21.0,0.21,-0.21,-0.01
12421,CJpe9bNHxS63QMaGJhmnr4u7eTo6e5GApZQZyPtXLAkk,0.535,105.0,0.21,-104.465,-0.995
2080,HBrS3sDyk2iiL7tSmFrCCyC5QUubuspXXE5S9u79HRjx,0.0,0.21,0.21,-0.21,-1.0
7432,4ffdaV4HxcgmHEbybBjEgrcT9nziJcNUnaSjWDm7odbM,29.784,30.0,0.21,-0.216,-0.007
11172,3q3wY7C88reVcCrG3REpUdb56PZnZ7i4orJ6ZERJ9WZ5,0.006,0.13,0.21,-0.124,-0.954
13673,Bsu5ehJVVW5tkXiHUZAG1r8W49wvGSa5iaKRtG2tLJR7,0.001,0.27,0.21,-0.269,-0.996
7181,5XGPKtqG6tqVi82wD8HJ2Uzm2P6FvfM84xfNXMurWuW6,36.219,35.0,0.21,1.219,0.035
12127,E3Tv8DA7HAQjNtMJ5GDaVvGj3RSsuqLGA99oV14vyrPU,29.801,30.0,0.21,-0.199,-0.007
7815,FgN4MoQn7NQXUv5ok1TY8QsWs3kwyK3tjZzkPAe8EsWe,5.638,6.5,0.21,-0.862,-0.133
1769,HUjnMqPTPgEcrskcyeb5fBGh17JgYZU9B87j9rP5mGJF,0.0,0.21,0.21,-0.21,-1.0
6720,7SD8qMUQFAAnhu4stNAtAKG7AsMUBAX1uwTpFWJztnQk,0.005,0.3,0.21,-0.295,-0.983
2893,BBGpaPyDCQPLQcH7LYVNfJ4jPMZrdQsKvVeYLjubuDEo,29.781,30.0,0.209,-0.219,-0.007
2815,6eJTg1Ub82En7NgrJ8VuZJXFB4rCvcbcvyrwag2pSuTd,29.79,30.0,0.209,-0.21,-0.007
